target,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40
2.0,-0.65945399,0.59678032,2.3923183,-0.14299288,-0.20018735,-0.77080468,-0.85296687,-0.9261109,-0.356044,-0.92380766,1.3095286,-0.15341363,-1.278604,-1.8946993,-1.2403542,0.054989682,0.64946778,0.50990678,-1.2935104,-0.48858689,1.3900352,0.091174605,-0.69845102,-0.44731074,-0.097560225,2.0290882,-1.0309272,-0.19831232,1.2500216,-0.30779831,-1.3542607,0.2222436,-2.0787519,0.60878918,0.47253745,1.0005499,-2.6440595,-1.021189,0.050710595,0.61552241
2.0,-2.0554257,0.6215301,1.0896773,0.29538704,0.39710107,-1.5385157,-1.8573463,0.2091448,0.12081025,-0.91079673,1.5892904,1.1365643,-0.31245745,1.5710054,0.41780924,-0.65666658,-1.1316509,-0.65678384,-0.74224535,-1.2684375,-1.6317506,0.79135689,-1.4550992,-1.0919489,0.984125,-0.49816797,0.20670689,-0.39903806,-0.31622735,-0.43132059,0.66320345,-0.23979798,-0.78114731,-0.76725926,0.60257657,0.9085698,-0.62619244,1.013426,0.15443241,-0.36394813
2.0,-0.75097226,-1.3147825,0.64246413,1.2523152,0.53522188,0.068955573,0.15179327,-1.3563231,1.362173,-0.031259264,-2.0704366,-0.45013145,0.36121195,-0.50317989,0.56382589,1.0519822,0.54716399,2.0521918,0.93419396,0.88045226,-0.5425079,1.1225922,0.85802213,-0.92030868,0.81544023,-0.2905359,0.49849907,-0.31876987,0.46207083,-0.72920615,0.043357261,1.0536361,-0.21902455,-2.4478503,-1.5338852,-0.027752238,1.4544679,0.43729752,0.011926726,-0.97919953
2.0,-0.70945765,-1.6392468,0.32336382,1.7211821,-0.75587806,1.1652516,0.41683713,-0.37681276,0.59540902,0.44546997,0.93732595,0.18430652,0.62079599,-0.018645641,-0.96521569,-0.25723641,-0.24584058,-0.90349249,-0.62105768,-0.1398359,1.5031755,-0.31489584,-0.045403314,-0.62706682,0.2130892,-0.88927812,-1.3413764,-0.59332672,1.1867036,0.53553491,1.5100267,-0.73562022,-0.14957252,1.0255224,-0.289091,1.1207839,1.3341541,1.475386,0.040042809,0.35058064
2.0,-0.3816834,-0.8887577,0.8904083,0.018985511,-1.8627552,0.29558533,0.21479987,-0.51314919,-0.37133535,-1.388564,0.61955875,1.6043843,0.1315963,-0.13333862,0.16035847,-0.094876385,-0.027642828,0.48425126,-0.075876225,2.0142082,0.25629679,-0.10206577,-0.11921463,-0.20292652,0.29576192,0.73658213,0.66096865,0.34461119,0.74350693,0.77236873,-0.45299035,-0.66281717,-0.053120384,-0.70542373,0.91885342,-0.79976365,0.20945886,-1.7217274,-0.52812178,-0.15786199
2.0,-1.0277467,1.6540753,-0.41834522,0.63112843,-0.78855242,1.0606318,0.76265622,0.0087218065,-0.31348037,-0.73951105,0.66982354,-1.0034973,1.1438057,1.8857964,-0.013667306,0.028010229,-0.68796249,2.3057258,0.8007217,0.64380065,0.29161096,0.35928485,0.89013867,-1.801705,1.4067509,0.23809125,0.85205896,1.1354255,-0.077036351,-0.45792127,-0.086129144,-0.46811759,-0.91137135,1.0074368,-0.052767204,0.97002813,-0.57083331,-1.6715702,-0.60390988,-1.3053696
2.0,0.26839662,-1.0573931,0.48009784,1.0165362,0.63324531,-0.47281052,-1.2286804,-1.1318398,0.14139558,-1.2375903,1.7127707,-0.40728862,0.71697183,-0.054835515,-0.68141248,-1.124355,-0.80178957,-1.7204558,-1.1533586,-1.2485516,0.55238705,-0.3258008,1.5306009,-1.8466281,0.89823522,-0.54388738,1.7736792,-0.58162506,0.69872893,-0.91822804,1.5136175,0.56608097,1.7709876,-0.17038289,1.5402769,-0.15255623,-1.5338484,-1.1424555,0.23990433,-0.96350094
1.0,2.0378364,0.98622654,-0.4371066,-0.3949947,-0.65199406,-0.8742718,-1.22949,-1.1999299,1.0512483,-0.076115266,-0.61678187,-0.82445295,0.62655689,-0.84304596,1.9344078,0.21520712,0.55095836,-0.90916189,-0.91106127,0.84058014,0.044225778,0.74460583,-0.46793392,0.96977066,-0.21340141,-0.11130241,0.01751905,1.7628574,0.59739086,1.1732745,0.44839457,0.46602287,0.74499946,0.84652634,0.44305329,-1.0286692,-0.19367782,-2.0791332,-1.4018075,0.5060976
1.0,-2.0388118,0.84506203,0.45443106,-0.75189864,0.13731904,-1.4133442,2.1412397,0.27484452,0.43128074,-0.16892552,-0.8346059,1.166972,0.99158725,0.90157525,-0.63324805,0.32129229,-0.44707764,0.74190243,0.0095434863,-0.24345319,0.71660147,-0.7414459,-0.20282883,0.45371427,-0.14547172,1.050797,-0.21144368,-0.23525418,0.10436811,0.18350331,1.3277255,-1.2884304,-0.19518802,0.17422566,1.2837658,0.51599045,-0.39300663,0.85185946,0.033067699,-0.080855265
1.0,-1.2439079,-0.1534967,2.4154329,1.2044791,-0.56598549,-0.28841196,-1.8750704,-1.4121157,0.036744865,-0.31805697,0.92518192,0.55320366,0.36406623,-1.4605135,0.24920651,-0.36571382,-0.84160261,-1.0085163,-1.0428638,0.69169723,0.033547542,1.7847893,-2.1668944,1.72942,-0.20089957,-0.9564793,-0.06573549,0.58359764,-0.27165379,0.86927279,-0.74223624,0.15881077,0.27540569,0.96709739,-0.051209555,-0.30351042,-0.74990162,-1.7674093,0.89503208,-1.2307803
2.0,-2.7413611,0.49429089,1.0145744,0.090606163,-0.59143894,-1.6359599,-0.019935853,-0.29503985,-0.04966269,0.22297282,-0.4544611,-0.38312101,0.5205435,0.35417031,-0.031160314,-1.466252,-0.49505208,0.50119003,0.63661741,-0.80146861,-0.49278628,1.2693146,-1.2701053,1.3089966,-0.4294363,0.024977642,-1.7878657,-1.3636966,-0.11490977,1.2478231,1.1597064,-0.66969049,-1.392028,2.2341393,0.49890946,0.52499153,-0.081914713,-2.4480002,0.54123045,-1.53959
2.0,-0.1231659,-0.61806331,0.044695931,-0.55892558,-2.6331402,1.3648958,-1.4702528,0.94287367,1.1251628,0.15242201,0.57124801,0.37501036,0.18607504,0.020154013,-1.4628812,1.98051,-1.3821503,3.1486549,0.92815349,1.8278434,-0.040846339,-2.1264495,-1.1087285,0.97334229,2.0034625,-1.6192542,-0.51404756,-0.25373107,0.3399664,0.51763769,0.18399146,-0.50525236,1.009527,-0.17983203,-0.57533872,-0.1361061,-0.27290578,-0.40743889,0.80603,-0.89336988
2.0,-1.1121552,-0.5845419,0.18859885,-0.039188213,-1.0595525,-1.1402025,0.78686114,-0.35176352,-0.47450093,-2.9080949,-1.0215589,-0.02791304,0.19911485,-0.40629846,-0.8450964,0.81488616,-0.68409306,-0.88302627,0.38306209,0.42725664,0.81314592,1.2192232,-0.80340071,1.6767681,-0.23170696,-0.21592715,-1.1725649,-1.3583691,-0.8494322,-0.57554145,1.0934616,1.3808515,-1.7621461,-1.3874058,0.23994458,-0.52829379,-1.1707933,-0.901124,0.19024667,-0.0068878626
2.0,-0.59769809,-0.33897793,1.3821514,-0.00078010164,0.2897154,0.39977821,-0.34853491,2.1993908,0.82895053,0.064117093,1.6308008,-2.41171,0.63589339,0.18143814,-0.87128255,0.97744378,0.89208737,0.058624683,-1.7889243,-0.62812078,-1.2347306,-0.85235922,-1.5412942,-0.33579322,-0.40590417,-1.0812421,-0.048566653,-1.6099185,-0.68466578,-1.5140373,-0.83584447,-0.048464348,0.38686043,-1.6595565,-0.59285817,-0.60523235,-1.868764,-0.98440843,-0.086136193,-0.36041509
2.0,0.38084921,2.217293,0.57205069,-0.010426638,0.49814278,1.7271074,1.4449244,0.60826259,-0.51153612,0.22104588,-0.61124169,0.26143819,-0.92148428,-0.65861667,-0.51099134,0.214344,0.33887581,0.80013263,-1.4530517,0.34270747,0.81070832,-0.86606213,0.032934538,-0.24202066,-0.2211607,0.39093642,-1.7011861,-0.016335358,-1.9134649,0.25322213,-1.1837377,-0.74528527,0.26812944,-0.07758626,0.0058099826,0.41236496,-0.32889368,0.73061817,1.6455543,1.4324188
2.0,-0.53260626,0.80327918,-1.3359363,0.52156313,1.184918,1.4082414,0.95027797,-0.82762191,0.88607728,3.7374809,-0.23711292,-0.14818409,-0.75621312,0.83300523,-2.2035302,-0.77720253,0.19034331,-0.82107097,1.2334898,-1.8668642,-0.60811136,0.76547117,0.9248999,0.4288814,-2.0423271,2.0422735,-0.36180132,1.5554912,0.2629961,-1.0647588,0.16968819,0.41396179,-0.34060715,-0.8086011,0.50836381,-1.7152689,-0.58132489,0.87409697,0.56700822,-0.71017832
2.0,-2.3223046,-0.28681505,-0.45527716,1.2740811,0.99229254,-0.35765825,0.55440624,-0.55037874,0.7391607,1.4343317,-1.1544602,-2.3916008,-0.96829102,1.4211347,-1.423979,-0.73325996,-1.1699053,-1.5768684,-1.4078644,-1.2036681,-0.33320898,0.53697133,-2.1104642,0.77699981,0.70385333,1.0935675,-1.929634,-0.0096085326,-1.3771981,0.61870965,0.45943342,1.2368927,-1.2633968,-0.56456147,1.2998937,0.095215308,0.58018108,0.28371907,1.6113495,-1.2125135
2.0,-1.2156053,-0.14649222,-1.294447,-0.52265112,-0.83113531,-0.97023789,-0.28262332,-0.45749724,-1.166407,-0.4662123,0.1207303,-0.37168173,-0.27881535,-0.62162567,-0.80355713,-0.62570713,1.6911722,0.24477078,-0.13044176,0.39233289,-0.16345147,-0.39281025,-0.9493028,-0.48681162,0.61076461,-0.78074919,1.2364129,-2.3729176,0.97608212,0.67604532,0.44550906,-0.75771232,-0.34669082,-0.21196128,-0.38533647,0.13637671,1.4492489,0.87115558,-0.79133831,0.45357294
2.0,-0.67011162,-0.25527927,1.203953,0.17072304,-0.26760619,1.4687215,0.18696693,0.40440765,-0.27980438,0.55833583,-1.6733641,0.42759745,-1.8893618,-0.055547827,-0.55399917,0.33058139,0.29466872,-0.55997583,-0.38625165,-0.68278954,1.0838754,-0.83074698,1.5615729,1.0603145,-0.91818272,-0.40193321,1.2956399,-0.32331235,-1.5286478,-0.85844901,1.0808438,0.27914551,1.2804579,0.78043051,0.69844022,0.48666684,-0.88858025,-1.1384419,0.61768952,0.56642998
2.0,1.5980446,0.60545184,-0.23565968,0.91353297,-0.18704008,0.82416421,0.28447956,-0.42650395,-0.32673103,-0.0064834846,0.53315118,-1.7063989,-0.50670285,-0.46853422,-0.88144134,0.1119824,0.85394728,-0.50138608,-0.8443203,1.5998631,-1.2975217,-1.3235136,-1.8670737,-0.31784685,-1.3636737,-0.41007305,0.75775324,0.42192475,-0.20529587,1.0993112,-0.24098933,0.44760825,-0.12266244,-0.19706651,3.0117769,-0.59908999,1.0054567,0.044958033,-0.20518158,0.31437064
2.0,0.76768313,0.58497442,0.91502715,-0.25310314,-0.68140422,0.51859204,-0.86259627,-0.64400676,-0.16011385,-0.66935912,-0.2122237,1.0762547,-0.17433898,0.94865179,-0.80813306,0.37114329,0.24847033,-0.63875046,-0.74812524,1.6020826,0.12644525,-0.44999323,-0.68130531,-0.62330124,-1.0442677,-1.8926052,0.3416925,-0.72703609,0.033193586,0.21830415,0.081389607,0.21869119,-0.39667302,2.2762478,0.10066378,-1.7087785,0.043543735,-0.06385397,0.50484007,0.0072132338
2.0,-0.1132339,-1.03173,-0.66964918,-0.70882306,1.0019244,1.1976016,-0.85967889,-0.63990511,0.49310601,0.33556846,-0.52272333,0.020013742,-0.80340044,-0.05869019,-0.042413802,0.54123369,1.7327321,1.0291767,1.8067948,1.5022907,-0.23301242,0.68994237,0.70592782,0.11428778,0.55569501,-0.43860829,1.2581452,1.1763557,-0.4914368,0.73052627,1.1265771,-0.81663032,0.55696599,1.5677888,-0.099595639,-0.52184774,1.3029304,1.1696441,-2.438257,0.017654438
2.0,-1.4729785,-0.49992954,0.38907405,-1.2890641,0.32976111,0.5449026,1.3780887,-0.53431945,1.8187142,-1.2487443,1.6482298,0.5091469,-0.03469068,-0.85955805,-0.52545947,0.3306819,-1.180968,-1.0782545,-0.76964019,1.4426324,-0.92091187,0.46702488,2.2457961,0.63395834,1.0709788,0.34315103,-0.41282392,3.3077913,-0.25499045,0.427551,2.0440829,-0.33903785,-0.18479349,-0.051521947,-1.6612711,-0.21874988,-0.60759901,1.1746377,-0.98364212,-0.60545386
2.0,0.12055146,0.090163993,1.0263079,0.19164814,-0.97492657,1.2903337,0.44279438,0.23061753,-0.60750351,0.010031614,-0.32831369,0.26445763,-0.29139723,-1.6939928,-0.18524573,-0.254979,1.1832603,-0.21025613,-0.58284683,0.4562382,0.85096205,1.7834063,-0.039918763,-0.34825648,-0.84883285,-0.77598133,0.82939969,0.76976817,0.68020425,-0.62716438,-1.8906704,0.15477204,2.1678816,-0.63858283,-0.63274643,1.5486632,-0.15524334,-0.077845555,-1.4876399,-0.14127058
2.0,-0.24461484,-2.2089322,0.81388078,-0.487001,0.51749287,1.5479573,0.61309892,-2.0751746,0.18437341,-1.0102512,0.18094758,-1.2180542,0.31426739,0.12905833,0.79815898,-0.68826825,-0.67059421,0.42765273,1.6877078,1.2718009,0.62989785,1.246418,-0.2117547,-1.701262,-0.037477975,0.4876773,-1.469112,1.4945573,-1.0538221,-0.51498129,0.53685267,-1.2059386,1.4681043,-0.46382586,-0.70084343,0.49417003,0.22040124,-0.8121039,1.3148725,0.39731442
2.0,0.53430555,0.23263156,1.0708464,0.02474162,-1.4964048,0.74612471,-0.53422104,0.038199945,-0.66085648,1.7377875,1.1570198,-0.91126531,-0.44796591,0.99468746,1.561261,-2.6660275,0.1081025,-1.1211761,-1.4902744,-0.66977467,-0.77402164,1.1959085,-0.58984641,1.0346385,0.57363089,0.89466257,1.1425904,-0.23834595,0.24206838,-0.94205127,0.91850446,-1.3025541,0.69660797,-0.50622147,-0.45537386,0.47356601,-0.91853458,1.3105485,-0.36979408,-0.33235563
1.0,-1.1592606,-0.30854482,0.024274848,0.25369365,1.3630178,0.66527335,-0.31127286,-1.5147819,1.9806424,-1.78181,1.6061348,0.13120555,-2.6869959,-0.071401255,-0.60264664,0.75824789,1.9720656,0.31054831,-0.27538252,-1.7762006,0.89580764,-0.7563657,-0.55088658,0.41441311,-0.77047442,-0.55665584,0.38053943,-0.35980234,1.3140293,-0.16912063,0.59324259,-0.24036554,0.31479073,0.28760438,0.86270188,-0.71874593,0.21369628,-0.78459642,-1.0656617,-0.0041474933
2.0,0.61041942,-0.6142559,-0.93015903,2.0768835,-0.28417148,-1.2454903,0.73153464,-0.26383033,0.56993338,1.1757494,0.29856864,0.7064371,-1.0931624,0.34851625,-0.1317547,1.6383597,0.88347047,-0.85671058,-0.052083318,0.0097550868,0.45149597,1.0098401,-0.01221347,0.80313971,-0.73030074,-0.48590088,0.22223717,-1.3115448,0.43431023,-0.67358896,0.75687372,0.26583293,-0.26652651,1.934972,-0.33111729,-1.1520505,0.25510263,-0.83956398,1.1741717,-0.8753715
2.0,0.45565885,-0.39992541,0.34522311,0.80833046,0.42196029,0.25214149,1.5818484,0.078323235,-0.56580146,-0.48313863,-0.43305888,-0.1305925,-0.21389548,-1.0649337,-1.2149509,-0.32897844,1.1443649,0.42683364,-0.55255383,1.1522323,-0.89850768,-0.33075942,-0.29437531,-0.23186783,0.30184374,-0.23747232,0.85929657,-1.1915126,0.59174903,-0.3998252,-1.4233343,-0.0025996753,1.6321034,1.5083829,-0.5314509,0.70245646,-0.24781574,-0.15397214,0.41490824,0.055617512
2.0,-0.005512529,-0.36042052,-1.2082615,0.048920096,0.33685903,0.54697764,0.32917621,0.65075833,0.99852301,-1.7156734,0.14139563,1.0302024,-0.44695787,-0.38243344,-1.6671003,0.46975352,-0.80288928,0.40280471,0.36000508,-0.93778579,-0.72050039,0.81417998,0.20695915,1.3500881,0.44876844,-0.94667865,-0.22972796,0.84852692,1.2859668,-0.52978751,-0.28672554,-1.1403226,-0.76700592,1.0846355,-1.5895568,-0.68546635,0.22953049,-0.37670729,-1.7266541,0.47940303
2.0,-0.015432033,0.91024236,-0.67586031,-0.05285269,1.1831204,-0.90725126,0.14673561,1.1995141,-0.41828535,0.38889062,-0.0056222672,-0.012594325,-0.23722466,0.60531729,0.87492065,0.15548267,0.36646678,-0.16909804,0.26041873,0.10621026,-0.89530383,-2.4512798,0.11895596,0.58999267,0.70366429,0.34550322,-0.78472964,-0.5992746,-0.46984879,-1.1642784,-1.1430459,1.2097719,-0.63341674,-1.0963275,0.58797802,-1.3954887,0.074212276,-0.054226575,-0.68154327,0.062385476
2.0,1.0754882,-0.0072036644,2.531466,0.040763189,-1.6621963,1.0842118,0.26749593,-0.71227949,0.17865575,0.65165306,0.27443377,-0.90912373,-1.9768755,-1.4380117,1.302711,0.066149764,0.16674186,0.60648719,-0.10456269,0.42021835,0.93367712,1.5208688,-0.10580801,1.2963328,0.53342273,-1.808458,-0.11939903,0.44016958,1.7103837,0.61744509,0.8395319,1.4801949,0.19662387,-0.12340057,-1.7057805,-0.57065338,-0.14936825,-0.063804292,-1.7185917,-0.9373715
1.0,0.46694731,-0.66972615,-0.068104863,-1.4364559,-0.52913317,0.1730747,1.0077518,-0.99348123,-1.1396583,0.44629537,0.14293486,-0.53418888,-0.20014723,0.356669,0.51027116,0.37713,1.0449087,0.44523023,1.9513419,-1.6021916,1.6271475,0.37529261,0.19624644,-1.1667513,-1.2449477,0.4853597,-0.16379132,0.5703426,-0.25355357,-0.019409256,-0.35846841,-0.36128688,-1.1097761,0.43156308,1.13557,1.1619599,0.33889484,-0.55807478,1.1902353,-1.2464206
2.0,-0.29596497,-0.96305453,-0.5053694,0.44140678,-0.63177002,0.72012658,-0.16497077,0.43047437,0.27854816,-1.6472774,-0.5865979,-0.011759104,-0.40139212,-1.4577156,0.78503186,-1.2207221,0.11270034,0.79538467,0.12782574,-0.70530345,-0.4532229,-0.14931035,0.27057798,0.50742731,0.085744922,0.5304897,0.61053704,0.65515102,-0.43826409,-0.041909739,0.12012622,0.5328574,-0.53078542,-1.8014153,0.56866607,-0.38431931,-1.3795798,-1.7972722,-1.5293873,1.4546897
2.0,-1.1671423,-0.19193648,-0.38327005,0.48398902,-0.4436479,-0.026629767,0.47684668,-1.717935,-0.41344132,0.69082033,1.1021499,-0.22067299,0.4937883,0.19534278,-0.60164095,1.8300869,0.52962768,-0.36821414,1.5572422,-0.5837838,-1.7754535,-1.3320853,0.68596596,-0.16354553,0.58910254,-0.046588506,-1.6654115,0.18132671,0.11035505,-0.35586438,0.79936971,-0.5594829,-0.58212927,-1.2496641,-1.2407859,1.0192615,0.59029778,-0.60224056,0.65316217,0.59508641
2.0,1.3390001,-0.1044946,0.015278723,0.24145005,-0.2504974,0.96921611,-1.9561923,-0.71692098,0.56484915,1.1694089,1.2135275,-0.20675732,-1.4623037,0.37838634,1.029979,1.1586475,-0.86592643,1.5339075,2.3508371,-0.37568348,1.6235204,-1.464036,0.54584919,-0.59089078,-0.80338087,0.25797464,0.67559511,-1.9445446,-0.034952127,0.29783311,0.12046034,0.98841288,-1.5089243,-0.29172491,-0.35068313,0.75689886,-0.43283021,0.0042050612,-0.027256512,0.49515252
2.0,1.1062353,-2.3111442,1.121739,-0.40102934,-0.15749694,-1.0710873,1.4560928,-0.16978591,0.26271366,-2.1158891,0.72681176,-0.74682926,0.055198068,-0.29967798,0.89537102,-0.82605192,0.51176455,-0.33084039,0.73569913,1.6071573,1.4688505,-0.11165815,-0.28123018,-1.4789439,-0.79875318,-0.83177815,0.75322062,-1.169003,0.35254195,-0.36508918,0.37660314,-0.4399597,1.910874,0.79219923,-0.47511343,0.87120673,-0.12742271,-0.12079746,0.89960039,-1.2621141
2.0,0.79513854,-0.61315067,-0.72823469,0.24977079,1.6848952,0.43812003,1.5289436,1.3071875,0.25213538,-1.809455,0.11031712,-1.7987616,1.4568475,0.8525372,-0.15608203,-0.65360449,-0.50386223,1.7083513,-0.37295439,0.96075816,0.43430405,0.31178071,1.9283109,-0.26311306,1.9207668,-1.04021,-0.18333876,-0.62569434,3.800405,-0.37064645,-0.44092427,-1.2491096,0.9601683,-1.3581857,-1.9262039,-0.86047274,-1.6814829,0.085493581,-0.85730574,-1.4330885
1.0,-0.26844557,-1.033477,0.97792665,-0.87357685,-0.32056734,-1.3736401,1.1075592,-1.4687689,-1.0215506,-0.61253769,-0.99839568,1.3915388,-1.410429,0.93838204,-0.24868918,0.70207525,0.72389531,-0.56300303,-1.7252886,0.19613761,-0.13426193,0.13067972,-0.08565033,1.8141412,-1.1930749,-1.327709,-0.34093037,-1.5908961,0.92462512,0.62411949,-0.89939553,-0.14795161,0.82493422,0.035740557,2.0861067,-1.0592429,-0.17233891,1.1972409,-0.15701166,1.2983335
2.0,-1.1890932,-1.6534176,0.19426926,0.92997148,-0.42224641,0.715104,-0.64595458,0.85981718,1.0089119,-0.040101557,0.59242219,0.0047520479,-0.16169429,1.1290476,-2.1573411,-1.1813709,1.2083806,-1.1408305,-0.1058207,0.63732519,0.44015645,0.86946915,-0.18591177,-1.0640027,0.035810522,-0.30248309,0.36747341,0.77315258,0.4704513,-0.45690994,0.065744849,-0.83966187,1.176627,1.2746738,1.2728651,-0.58588041,0.82546942,-2.0271511,-1.0537755,-0.81149005
2.0,1.1525329,-0.24929935,-1.4333287,-1.817425,0.88918126,-1.2106841,-1.3972211,-1.0974465,0.96985065,0.59588906,0.75856363,0.54457271,0.26119449,0.26776741,-0.15655378,-0.54261905,1.3947994,-1.1786518,0.5978416,-0.4753329,0.040360408,0.25373899,0.13006812,1.3615967,0.070894478,-0.1606927,0.025069479,-0.55700787,1.1690636,-0.14958743,-1.0190221,1.6852382,1.2733091,-1.2538613,-0.34420777,0.16738901,-0.11715242,-1.4703498,0.84353963,-0.77106005
1.0,1.4664418,0.55023445,0.49047497,-1.4809365,0.096695838,0.11475731,-0.88726984,0.70703251,0.47784655,-0.46647801,-1.4142241,0.16243159,1.2330006,0.34847162,0.33703675,1.094231,-1.3974025,0.22923284,0.8601419,1.2317981,0.35368179,1.0760071,0.56939394,0.058936882,-0.042853511,-0.65729315,-0.52345414,1.5816529,-0.85263649,1.5905919,1.2084016,0.62301527,0.34622592,0.5639623,-1.7107735,0.32154798,2.0979474,-0.074452438,-0.62124241,-0.66765629
2.0,1.4054372,2.8997486,0.22350424,-0.68757141,-0.47969178,-0.027295652,0.13218124,-0.7581089,-1.3740258,0.20451082,-1.8620431,-0.28744885,0.56934419,-0.3450103,-0.30586252,0.63136269,0.2294158,-0.1569272,1.532593,-0.43218491,-0.89727553,1.9420349,0.60953611,-0.14807202,-0.13495754,0.31630931,0.88257299,-0.96437561,-0.35961689,1.1742959,-0.92310793,-0.33728863,0.7041218,-1.2857579,1.2680427,1.4416098,0.26876905,0.0095976772,0.5811358,-1.2189208
1.0,-0.084182916,0.79305396,1.066977,-0.11520933,-1.5061473,0.66911149,-0.44572217,-1.5114551,0.22329031,-1.3906507,-1.2845208,1.3557882,-2.7332646,0.30649909,0.16199827,0.097107738,0.15203976,0.010385651,-0.86491207,2.0696851,-0.024458508,-0.34520287,-0.7995663,-0.34797465,0.24278795,0.62673199,-0.60749487,0.047620655,-1.419694,1.8129207,0.96894426,0.80433524,-1.3509035,0.77266669,0.38462675,-1.068732,1.2371107,1.8466783,-1.061804,-0.1542577
2.0,-0.87505057,-0.76433568,1.9357161,-0.60539394,2.0653267,-0.24490419,0.35537438,-0.21354727,-1.4320693,0.40588744,0.65112374,-0.16662291,-0.3804102,-0.44756929,-1.0899819,0.63804957,-0.5695811,0.46067898,-2.256596,0.67875426,0.30855982,0.54274045,-0.18248631,-0.062793794,0.92564936,0.55171576,-1.2421394,-0.90879155,0.28504617,-1.5603175,-1.6240695,0.12796673,-0.19697389,0.72525428,1.0497846,-1.0362979,1.3454504,1.4102536,0.067113061,-0.54212808
2.0,-1.5872624,-1.2362282,-1.2162733,0.57053947,-0.66788775,-1.3461074,0.75733363,0.51019041,-0.069856596,3.0918097,0.80806033,0.34345718,-0.14549056,-0.58732269,-1.3570896,-0.87464774,-0.012853974,0.81977938,0.59322714,0.24587811,-1.5001597,1.4683076,-1.0191486,-1.1087249,0.24032856,0.064596246,0.86395486,-0.68825379,-0.1237789,1.336741,0.6017719,-1.0340487,0.91806523,-0.88180217,-0.29509865,-0.88737106,-0.53673559,-1.2064957,-0.91338628,-1.0941161
2.0,-0.61526585,-0.78408286,-1.6646649,-0.85323929,-2.0108085,0.28617126,-0.092647591,-0.85526397,-2.3682689,-0.50758388,-0.67531317,-0.50901641,-0.930167,1.4756173,-0.25767658,-1.5945372,0.21885913,-0.79204363,-0.81130581,-0.46343082,1.3330217,0.0089884121,0.042337248,1.4605203,0.69942522,1.7171328,0.30685775,2.5537307,0.2021033,-0.14415715,0.096139185,-0.17468995,0.2417494,1.3332255,0.97622872,-1.7794982,0.76368487,0.44147333,0.92228811,0.67483057
2.0,-0.23376897,-0.50199326,-0.9853898,1.346904,-1.3280464,-1.5801681,0.25797926,-0.61184391,2.0542703,-0.55181674,-0.56275433,-0.25034,-0.78784516,0.065934391,0.53920592,0.22878745,1.5626707,0.8464238,-0.20458304,0.99854758,0.46690417,1.3352339,0.70010628,-1.513392,0.60799299,-0.22679131,1.2350946,2.80051,1.641141,-0.69986078,-1.5953418,-0.95203115,0.090106178,-0.55819527,-0.90328075,2.2478568,0.070740608,0.48792839,-0.85263395,0.60899041
